odoo_id,sku,barcode,name,brand,list_price,cost,currency,uom,type,active,sale_ok,purchase_ok,qty_available,description,weight,has_image,image_url,create_date,write_date,source,imported_at
2046979,K-T14414-4-BL,,"K-T14414-4-BL Purist® Wall-mount bathroom sink faucet trim with Lever handles, 1.2 gpm",Kohler,941.5,0,MXN,Units,consu,True,True,True,0,"Color/FinishMatte Black
Dual-control wall-mounted
Lever handles
Stationary spout
Less drain
9"" (229 mm) 90° spout from wall to center of drain",0,True,/products/odoo/2046979.jpg,2023-11-07 21:27:04,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046980,K-410-K-NA,,"K-410-K-NA Falling Water® 5/8"" two-handle ceramic valve",Kohler,287.25,208.97,MXN,Units,consu,True,True,True,0,"2.2 gal/min (8.3 l/min) maximum flow rate [max at 60 psi
Dual-control wall-mounted
KOHLER® ceramic disc valves exceed industry longevity standards ",0,True,/products/odoo/2046980.jpg,2023-11-07 21:43:26,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046981,K-22181-BL,,"K-22181-BL  Purist® Showering Kit, 2.5 gpm",Kohler,1719.6,0,MXN,Units,consu,True,True,True,0,"Color/FinishMatte Black

Includes handshower, showerhead, 60"" handshower hose, shower arm with diverter, 30"" slidebar kit and Purist® Rite-Temp® valve trim
Single lever handle provides on/off activation and temperature setting with a single operation
Multifunction showerhead with advanced spray engine provides three experiences: full coverage, pulsating massage and silk spray",0,True,/products/odoo/2046981.jpg,2023-11-07 21:53:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046982,K-T14414-4-2MB,,"K-T14414-4-2MB Purist® Wall-mount bathroom sink faucet trim with Lever handles, 1.2 gpm",Kohler,1011.25,0,MXN,Units,consu,True,True,True,0,"Color/FinishVibrant Brushed Moderne Brass
Dual-control wall-mounted
Lever handles
Stationary spout
Less drain
9"" (229 mm) 90° spout from wall to center of drain",0,True,/products/odoo/2046982.jpg,2023-11-07 22:27:30,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046983,K-22181-2MB,,"K-22181-2MB Purist® Showering Kit, 2.5 gpm",Kohler,1719.6,0,MXN,Units,consu,True,True,True,0,"Color/FinishVibrant Brushed Moderne Brass

Includes handshower, showerhead, 60"" handshower hose, shower arm with diverter, 30"" slidebar kit and Purist® Rite-Temp® valve trim
Single lever handle provides on/off activation and temperature setting with a single operation
Multifunction showerhead with advanced spray engine provides three experiences: full coverage, pulsating massage and silk spray",0,True,/products/odoo/2046983.jpg,2023-11-07 23:05:16,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046984,K-28360-2MB,,K-28360-2MB,Kohler,0,722.05,MXN,Units,consu,True,True,True,2.0,"Edalyn™ by Studio McGee
Semi-professional kitchen sink faucet with two-function sprayhead",0,True,/products/odoo/2046984.jpg,2023-11-08 17:43:23,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046985,K-22972-2MB,,K-22972-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,"Crue®
Pull-down kitchen sink faucet with three-function sprayhead",0,True,/products/odoo/2046985.jpg,2023-11-08 17:49:58,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046986,K-7124-A-2MB,,K-7124-A-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,K-7124-A-2MB clicker drain with Overflow,0,True,/products/odoo/2046986.jpg,2023-11-08 17:54:48,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046987,8SB19,,8SB19  8 Inch Long Surface Bolt,Deltana,0,0,MXN,Units,consu,True,True,True,0,"Finish: Black 

Bolt Width: 5/8""
Bolt Length: 8""
Bolt Depth: 5/16""
Knob Diameter: 1 1/4""
Number of Guides Included: 2
Guide Width: 1 1/2""
Strikes Included:: Universal, Mortise and Angle strike with matching Phillips head screws
Rod resistance: 109 lb",0,True,/products/odoo/2046987.jpg,2023-11-08 17:57:40,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046988,K-14406-4-2MB,,K-14406-4-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,"Purist®
Widespread bathroom sink faucet with Lever handles, 1.2 gpm",0,True,/products/odoo/2046988.jpg,2023-11-08 17:58:50,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046989,K-T14501-3-2MB,,K-T14501-3-2MB,Kohler,501.5,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2046989.jpg,2023-11-08 18:03:41,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046990,K-11748-KS-NA,,K-11748-KS-NA,Kohler,281.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2046990.jpg,2023-11-08 18:06:54,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046991,K-8524-2MB,,K-8524-2MB,Kohler,383.5,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2046991.jpg,2023-11-08 18:09:25,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046992,K-13691-2MB,,K-13691-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,"Contemporary 14” round single-function rainhead, 2.5 gpm",0,True,/products/odoo/2046992.jpg,2023-11-08 18:11:52,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046993,K-22166-2MB,,K-22166-2MB,Kohler,233.85,0,MXN,Units,consu,True,True,True,0,"Purist®
Four-function handshower, 2.5 gpm",0,True,/products/odoo/2046993.jpg,2023-11-08 18:14:59,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046994,K-9514-2MB,,K-9514-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2046994.jpg,2023-11-08 18:17:53,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046995,K-22172-2MB,,K-22172-2MB,Kohler,156.0,0,MXN,Units,consu,True,True,True,0,inlet elbow,0,True,/products/odoo/2046995.jpg,2023-11-08 18:21:29,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046996,K-26307-2MB,,K-26307-2MB,Kohler,0,0,MXN,Units,consu,True,False,True,0,"Statement®
19"" wall-mount single-function rainhead arm and flange",0,True,/products/odoo/2046996.jpg,2023-11-08 18:25:51,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046997,K-26300-2MB,,K-26300-2MB,Kohler,507.0,0,MXN,Units,consu,True,True,True,0,"Statement®
Oblong Vichy single-function body spray, 2.5 gpm",0,True,/products/odoo/2046997.jpg,2023-11-08 18:28:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046998,K-T14488-3-2MB,,K-T14488-3-2MB,Kohler,0,0,MXN,Units,consu,True,True,True,0,"Purist®
MasterShower® temperature control valve trim with cross handle",0,True,/products/odoo/2046998.jpg,2023-11-08 18:34:11,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2046999,K-T14490-3-2MB,,K-T14490-3-2MB,Kohler,254.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2046999.jpg,2023-11-08 18:37:55,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047000,K-2972-KS-NA,,K-2972-KS-NA,Kohler,703.0,0,MXN,Units,consu,True,True,True,0,THERMO VALVE ,0,True,/products/odoo/2047000.jpg,2023-11-08 18:40:22,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047001,K-2974-K-NA,,K-2974-K-NA,Kohler,112.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047001.jpg,2023-11-08 18:44:49,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047002,CF-K10-1205-33-PN,,CF-K10-1205-33-PN  Bridge Kitchen Faucet with Sidespray,California Faucets,0,0,MXN,Units,consu,True,True,True,0,"FINISH: Polished Nickel
all brass construction
15-1/2"" overall height; spout rotates 360°
9"" spout center to center; 8"" body center to center
3-hole deck mount installation
built-in diverter for sidespray
insulated brass sidespray handle and trigger
mixed water supplied to sidespray without separate valve
flexible braided hoses for ease of installation
¼ turn ceramic disc cartridge(s)
1.8 gpm max flow rate",0,True,/products/odoo/2047002.jpg,2023-11-08 20:12:11,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047003,CF-THT51D2-R,,CF-THT51D2-R,California Faucets,595.0,0,MXN,Units,consu,True,True,True,0,"StyleTherm® 1/2"" Thermostatic Rough Valve with Integral Dual Non-Shared Outlets",0,True,/products/odoo/2047003.jpg,2023-11-08 22:24:45,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047004,CF-9050-LSG,,CF-9050-LSG Touch Style Pop-Up Drain,California Faucets,0,55.49,MXN,Units,consu,True,True,True,0,"FINISH: LSG
completely polished and finished
push action open/close
with overflow holes
fits 1-1/2"" opening
1-1/4"" OD x 5-3/4"" tailpiece
maximum installation thickness 2",0,True,/products/odoo/2047004.jpg,2023-11-08 22:44:38,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047005,K-14406-3-2MB,,"K-14406-3-2MB Purist® Widespread bathroom sink faucet with Cross handles, 1.2 gpm",Kohler,1011.0,0,MXN,Units,consu,True,True,True,0,"Color/FinishVibrant Brushed Moderne Brass
Metal construction
Pop-up drain with lift rod and tailpiece
5-1/2"" (140 mm) spout reach
Stationary spout
Quarter-turn washerless ceramic disc valves",0,True,/products/odoo/2047005.jpg,2023-11-08 23:11:20,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047006,CCRE-BRSWM-Doe,,CCRE-BRSWM-Doe,Counter / Santiago,460.0,2100.0,MXN,Units,consu,True,True,True,9.0,"Doe waterfall faucet wall mount
Finish: Negro Deslavado
$140.00 SPOUT- HANDLES 30.00 each , Levers $30.00 each  TRIM 260.00, VALVE $ 200.00 
UPCHARGE FOR POLISHED BRASS $48.00",0,True,/products/odoo/2047006.jpg,2023-11-09 18:14:53,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047007,1304-PTRAP-G,,1304-PTRAP-G,Amazon,1795.0,0,MXN,Units,consu,True,True,True,0,"Juego completo de tapón para fregadero de baño, juego completo de drenaje de entrada deslizante en forma de U de 1-1/4 pulgadas, juego de tapón para fregadero con desbordamiento, oro cepillado.",0,True,/products/odoo/2047007.jpg,2023-11-09 20:11:25,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047008,K-11352-2BZ,,K-11352-2BZ  Disposal flange with stopper,Kohler,62.6,43.82,MXN,Units,consu,True,True,True,0,"Finish: Oil Rubbed Bronze (2BZ)

Fits standard garbage disposal units (4-1/2"" diameter, 1-5/8"" depth)
Includes disposal flange and stopper",0,True,/products/odoo/2047008.jpg,2023-11-10 17:07:57,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047010,365615-LL,,365615-LL  Lavabo ovalado de latón,Counter / Gaby- Cobre,6500.0,2700.0,MXN,Units,consu,True,True,True,0,"Lavabo de latón con rebosadero
Acabado: Liso  
medidas de: 36 cm (ancho) x 53
cm (largo) x 15 cm(profundidad) (medidas internas)
Mostrado como en la imagen
",0,True,/products/odoo/2047010.jpg,2023-11-10 19:05:05,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047011,L-149,,L-149  Ridge Lever,Sun Valley Bronze,184.0,0,MXN,Units,consu,True,True,True,0,FINISH: XXX,0,True,/products/odoo/2047011.jpg,2023-11-10 21:50:02,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047012,BH-4545,,BH-4545 4.500” x 4.500” Standard door hinge w/finia,Sun Valley Bronze,241.0,0,MXN,Units,consu,True,True,True,0,"FINISH: XXX

Door handing is required.Finial style must be specified.Custom sizes are available.Each hinge comes with #12 x 1 1/2 slotted wood screws.Machine screws available upon request.Slight variations may result from the sand-casting process",0,True,/products/odoo/2047012.jpg,2023-11-10 22:02:31,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047014,K-T97328-4-2MB,,K-T97328-4-2MB Purist™ Floor-mount bath filler trim with handshower,Kohler,4055.0,0,MXN,Units,consu,True,True,True,0,"Color/FinishVibrant Brushed Moderne Brass

Single lever handle allows for both on/off activation and temperature setting
Diverter switches water flow from bath fill to handshower, and returns to bath fill position when water is turned off
7 gpm (26.5 lpm) maximum flow rate at 45 psi
1.75 gpm (6.6 lpm) flow rate for handshower",0,True,/products/odoo/2047014.jpg,2023-11-13 16:30:48,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047015,K-14377-2MB,,K-14377-2MB,Kohler,245.35,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047015.jpg,2023-11-13 16:44:29,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047016,K-14443-2MB,,K-14443-2MB,Kohler,115.65,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047016.jpg,2023-11-13 16:46:34,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047017,K-14380-2MB,,K-14380-2MB,Kohler,245.35,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047017.jpg,2023-11-13 16:51:49,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047018,MS8732CUMFG#01S,,MS8732CUMFG#01S,Toto,0,4330.0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047018.jpg,2023-11-13 17:49:34,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047019,125-NF,,125-NF Jaladera hecha de Bronce martillada con base en forma circular.,Counter / Santiago,301.72,0,MXN,Units,consu,True,True,True,0,"Medidas:

Alto: 21 cm - 8.3"" aprox.
Largo: 2.4 cm - 0.9""
Ancho:  5.7 cm - 2.2""
Centro a centro: 18.3 cm - 7.2""
Acabados

Bronce Natural
Negro Fino",0,True,/products/odoo/2047019.jpg,2023-11-13 18:11:49,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047020,530-125-SB,,530-125-SB,JACLO,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047020.jpg,2023-11-13 18:19:01,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047021,CT447CFG#01,,CT447CFG#01,Toto,832.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047021.jpg,2023-11-13 18:57:45,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047022,YT930#WH,,YT930#WH,Toto,118.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047022.jpg,2023-11-13 19:00:32,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047023,WT172M,,WT172M,Toto,848.0,0,MXN,Units,consu,True,True,True,4.0,,0,True,/products/odoo/2047023.jpg,2023-11-13 19:03:05,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047024,WSGUM2318SS,,WSGUM2318SS,Rohl,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047024.jpg,2023-11-13 19:56:52,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047025,ISE10082SEG,,ISE10082SEG,Rohl,370.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047025.jpg,2023-11-13 20:01:45,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047026,744SEG,,744SEG,Rohl,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047026.jpg,2023-11-13 20:05:26,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047027,K-35726-2MB,,K-35726-2MB,Kohler,58.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047027.jpg,2023-11-13 20:12:50,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047028,K-26369-2MB,,K-26369-2MB,Kohler,398.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047028.jpg,2023-11-13 20:16:11,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047029,ROALK5D,,ROALK5D,ExpressWater,510.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047029.jpg,2023-11-13 20:21:56,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047030,TVDR6618BCY,,TVDR6618BCY,VIKING,34979.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047030.jpg,2023-11-13 21:52:01,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047031,FDWU724,,FDWU724,VIKING,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047031.jpg,2023-11-13 21:57:59,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047032,,,ID30FI,SUBZERO,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047032.jpg,2023-11-13 22:00:49,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047033,SKSFD4826P,,SKSFD4826P,Signature Kitchen Suite,15499.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047033.jpg,2023-11-13 22:15:26,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047034,VSL4721222RC,,Trade-Wind Designer Series 72 Inch Cabinet Insert Hood with 1...,Trade Winds,4800.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047034.jpg,2023-11-13 22:28:22,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047035,S-TIF 6548,,S-TIF 6548,Infinity Drain,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047035.jpg,2023-11-13 23:00:47,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047036,S-TIF 6540,,S-TIF 6540,Infinity Drain,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047036.jpg,2023-11-13 23:04:11,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047037,S-TIF 6560,,S-TIF 6560,Infinity Drain,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047037.jpg,2023-11-13 23:08:09,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047038,S-TIF 6580,,S-TIF 6580,Infinity Drain,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047038.jpg,2023-11-13 23:11:06,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047039,K-TS72767-4-2BZ,,K-TS72767-4-2BZ,Kohler,490.65,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047039.jpg,2023-11-14 14:52:10,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047040,K-T72770-4-2BZ,,K-T72770-4-2BZ,Kohler,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047040.jpg,2023-11-14 14:55:16,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047041,K-TS72767-3-2BZ,,K-TS72767-3-2BZ,Kohler,0,0,MXN,Units,consu,True,True,True,0,"Pair this trim with a Rite-Temp pressure-balancing valve, which maintains your desired water temperature during pressure fluctuations.",0,True,/products/odoo/2047041.jpg,2023-11-14 15:04:40,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047042,K-T72770-3-2BZ,,K-T72770-3-2BZ,Kohler,356.5,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047042.jpg,2023-11-14 15:06:56,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047043,K-T72771-4-2BZ,,K-T72771-4-2BZ,Kohler,278.3,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047043.jpg,2023-11-14 15:10:57,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047044,K-T72771-3-2BZ,,K-T72771-3-2BZ,Kohler,292.12,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047044.jpg,2023-11-14 15:17:00,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047045,5109HLOUS15,,5109HLOUS15,Emtek,148.0,74.0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047045.jpg,2023-11-14 15:46:58,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047046,5209HLOUS15,,5209HLOUS15,Emtek,148.0,74.0,MXN,Units,consu,True,True,True,0,PRIVACY ,0,True,/products/odoo/2047046.jpg,2023-11-14 15:51:02,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047050,T48IT100NP,,T48IT100NP,Thermador,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047050.jpg,2023-11-14 18:26:44,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047051,RVL3030WH,,RVL3030WH Ruvati 30-inch Fireclay Undermount / Drop-in Topmount Kitchen Sink Single Bowl,RUVATI,947.5,0,MXN,Units,consu,True,True,True,0,"FINISH: White
Sink Length: 30” (left to right)
Sink Width: 18” (front to back)
Sink Height: 10” (bottom to top)
Basin Dimensions: 27-1/2"" L x 15-3/4” W x 10” D
Minimum Cabinet Size: 33”",0,True,/products/odoo/2047051.jpg,2023-11-14 18:30:15,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047052,332210C,,332210C,Counter / Gaby- Cobre,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047052.jpg,2023-11-14 19:36:22,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047054,K-26319-2MB,,K-26319-2MB,Kohler,203.0,0,MXN,Units,consu,True,True,True,0,"3"" ceiling-mount single-function rainhead arm and flange",0,True,/products/odoo/2047054.jpg,2023-11-14 23:19:51,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047056,BSP488BL,,BSP488BL,BLUESTAR,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047056.jpg,2023-11-15 17:56:10,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047057,BG648BSP,,BG648BSP,BLUESTAR,945.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047057.jpg,2023-11-15 18:02:12,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047058,RAL3001,,RAL3001,BLUESTAR,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047058.jpg,2023-11-15 18:07:31,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047059,EMTEK-5110ORUS15,,EMTEK-5110ORUS15 ModernClassic Brass Knobset,Emtek,148.0,0,MXN,Units,consu,True,True,True,0,"Orb Knob + Satin Nickel (US15) + Square Rosette + Passage

Fits any door between 1-3/8” to 2-1/4"" thick with a 2-1/8"" bore standard door prep*
Standard latch is for 2-3/8"" backset. Specify 2-3/4"" backset if required",0,True,/products/odoo/2047059.jpg,2023-11-15 18:16:18,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047060,EMTEK-9811432D,,"Residential Duty Stainless Steel, Plain Bearing Hinge",Emtek,36.0,0,MXN,Units,consu,True,True,True,0,"304 Grade Stainless Steel Hinges
Sold in Pairs, includes screws",0,True,/products/odoo/2047060.jpg,2023-11-15 18:41:47,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047061,206-NF,,206-NF  Jaladera de Botón con Silueta de Flor,Counter / Santiago,215.52,0,MXN,Units,consu,True,True,True,0,"Acabado: Negro Fino 
Medidas:

Alto: 2.5 cm -1 inch
Largo: 2.5 cm -1 inch
Ancho: 2.5 cm -1 inch
",0,True,/products/odoo/2047061.jpg,2023-11-15 20:02:46,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047062,205-NF,,205-NF  Jaladera de Botón Flor,Counter / Santiago,215.52,0,MXN,Units,consu,True,True,True,1.0,"Acabado: Negro Fino 

Medidas

Alto: 2.8 cm - 1.1 inch
Largo: 2.8 cm - 1.1 inch
Ancho: 2.5 - 1 inch",0,True,/products/odoo/2047062.jpg,2023-11-15 20:13:15,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047063,205-2-NF,,205-2-NF Jaladera de Botón Flor,Counter / Santiago,301.72,0,MXN,Units,consu,True,True,True,0,"Acabado: Negro Fino

Diámetro: 5 cm - 2 inch
Proyección: 3.3 cm - 1.5 inch",0,True,/products/odoo/2047063.jpg,2023-11-15 20:21:17,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047064,213-3.3-NF,,213-3.3-NF Jaladera de Botón Redondeada,Counter / Santiago,215.52,0,MXN,Units,consu,True,True,True,36.0,"Acabado: Negro Fino
Medidas

Alto:  3.3 cm - 1.3 inch
Largo:   3.3 cm - 1.3 inch 
Ancho:   3 cm - 1.2 inch 
Base:  1.4 cm - 0.6 inch ",0,True,/products/odoo/2047064.jpg,2023-11-15 20:32:49,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047065,MS992CUMFG#01,,"MS992CUMFG#01 NEOREST® 700H DUAL FLUSH TOILET, 1.0 & 0.8 GPF",Toto,8510.0,0,MXN,Units,consu,True,True,True,0,"Finish:
#01 Cotton
CEFIONTECT® ceramic glaze
TORNADO FLUSH System
Automatic Lid Opening and Closing & Automatic Flush
Air Deodorizer & Heated Seat
Remote Control Operated
EWATER+ on wand and bowl
Nightlight
Skirted Design
Universal Height
ADA Compliant
Rough-in 12""",0,True,/products/odoo/2047065.jpg,2023-11-15 23:32:42,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047066,MS646234CEMFGN#01,,MS646234CEMFGN#01,Toto,1382.0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047066.jpg,2023-11-16 18:08:47,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
2047067,,,VSL4601219RC,Trade Winds,0,0,MXN,Units,consu,True,True,True,0,,0,True,/products/odoo/2047067.jpg,2023-11-16 18:21:31,2026-03-12 20:18:46,odoo_product_template_xmlrpc,2026-04-21T17:43:09Z
